"country","year","hhid","grappe","menage","vague","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","halfab","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp"
"SEN",2018,161009,161,9,1,3,3,2,467.236877441406,9,7.8299999833107,5.31571865081787,1,61,3,1,7,1,1,0,1,5,3,,,,2186952.05004883,2230337.84680176,4417290,509730.25,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,161010,161,10,1,3,3,2,467.236877441406,13,9.39499992132187,6.35162925720215,2,60,3,1,7,0,1,0,0,1,1,4,3,9,1565138.62255859,7149609.1645813,8714748,696207.1875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,161011,161,11,1,3,3,2,467.236877441406,11,7.37999999523163,5.61381387710571,2,41,2,1,7,1,3,1,0,5,3,,,,1416151.68225098,2647205.6809082,4063357.25,383635.96875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,161012,161,12,1,3,3,2,467.236877441406,8,6.54999995231628,4.33324432373047,1,34,2,1,7,0,1,0,0,1,1,5,3,9,1485989.30786133,2297826.08348084,3783815.5,491209.71875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,162001,162,1,2,3,3,2,548.033020019531,4,2.89999997615814,2.44471025466919,2,43,5,1,7,0,1,0,0,1,1,6,3,9,854459.001708984,936786.005432129,1791245,465073.9375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162002,162,2,2,3,3,2,548.033020019531,14,10.0549999475479,6.71692180633545,2,57,5,1,7,0,1,0,0,1,1,4,3,9,2151168.03674316,1908741.53625488,4059909.5,301172.5,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162003,162,3,2,3,3,2,548.033020019531,8,5.72999995946884,4.33324432373047,2,44,3,1,7,0,1,0,0,1,1,6,3,9,1526195.18994141,1512466.85968018,3038662,394474.9375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162004,162,4,2,3,3,2,548.033020019531,4,2.89999997615814,2.44471025466919,2,45,3,1,7,0,1,0,0,1,1,2,3,9,2141217.82910156,3103641.33850098,5244859,1361760.75,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162005,162,5,2,3,3,2,548.033020019531,12,8.28000003099442,5.98398590087891,1,68,3,1,7,1,1,0,0,5,3,,,,2608279.41503906,3748529.31811523,6356808.5,550154.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162006,162,6,2,3,3,2,548.033020019531,7,4.42500001192093,3.638516664505,1,70,2,1,7,0,1,0,1,5,3,,,,2700090.39526367,1085698.02508545,3785788.5,561675.25,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162007,162,7,2,3,3,2,548.033020019531,14,9.60000002384186,7.2968807220459,1,41,2,1,7,1,3,0,0,1,1,10,3,9,3523000.01025391,4338587.33187866,7861587.5,583188.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162008,162,8,2,3,3,2,548.033020019531,15,10.7299999594688,7.08001852035522,1,46,2,1,7,0,1,0,0,1,1,5,3,3,3192609.26367188,1291302.78027344,4483912,310450.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162009,162,9,2,3,3,2,548.033020019531,4,3.20999997854233,2.7683789730072,2,56,5,1,7,0,1,0,0,1,1,10,3,9,2086457.34741211,466377.726211548,2552835,662811.0625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162010,162,10,2,3,3,2,548.033020019531,10,6.67500007152557,5.09092664718628,1,77,2,1,7,1,1,0,0,5,3,,,,2364879.55615234,2670292.70471191,5035172.5,522927.34375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162011,162,11,2,3,3,2,548.033020019531,9,6.2849999666214,4.56199073791504,2,44,2,1,7,0,1,0,0,5,3,,,,2927069.73730469,1568045.41177368,4495115,518710.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,162012,162,12,2,3,3,2,548.033020019531,6,3.77499997615814,3.24624681472778,1,44,2,1,7,0,1,0,0,1,1,4,3,3,1133144.08618164,618730.384155273,1751874.5,303234.59375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,163001,163,1,1,3,3,2,579.179016113281,11,7.54499995708466,5.76219892501831,2,32,2,1,7,0,1,0,0,1,1,4,3,9,3204215.42675781,2417382.20318604,5621597.5,530754.9375,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163002,163,2,1,3,3,2,579.179016113281,27,19.1999998688698,12.2620620727539,2,29,3,1,7,0,1,0,0,1,1,6,3,9,4675551.98828125,3453192.09924316,8128744,312670.34375,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163003,163,3,1,3,3,2,579.179016113281,11,8.71999990940094,5.4649920463562,2,37,3,1,7,0,1,0,0,5,3,,,,1689073.73950195,2336503.95300293,4025577.75,380069.09375,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163004,163,4,1,3,3,2,579.179016113281,6,3.69999998807907,3.24624681472778,2,27,2,1,7,1,1,0,0,1,1,6,3,8,1196910.38183594,892859.009338379,2089769.375,361721.3125,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163005,163,5,1,3,3,2,579.179016113281,8,5.38999998569489,4.18000173568726,2,30,3,1,7,0,1,0,0,5,3,,,,1267771.6105957,1672571.99081421,2940343.5,381711.34375,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163006,163,6,1,3,3,2,579.179016113281,13,8.69999998807907,6.64404344558716,1,70,3,1,7,1,1,0,0,5,3,,,,1204640.67675781,1511788.97320557,2716429.75,217011.1875,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163007,163,7,1,3,3,2,579.179016113281,14,12.2899999022484,6.71692180633545,1,60,2,1,7,0,1,0,0,1,1,6,3,9,2467258.74291992,1555003.15118408,4022262,298379.75,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163008,163,8,1,3,3,2,579.179016113281,5,3.75999999046326,3.00836849212646,1,65,3,1,7,1,1,0,0,1,1,10,3,9,1570542.28027344,1288604.76245117,2859147,593872.8125,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163009,163,9,1,3,3,2,579.179016113281,6,4.08499997854233,3.24624681472778,1,50,2,1,7,1,1,0,0,1,1,8,4,4,1768850.61914063,1393731.08885193,3162581.75,547416,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163010,163,10,1,3,3,2,579.179016113281,4,3.37999999523163,2.60710310935974,1,43,3,1,7,0,1,0,0,1,1,4,3,5,1750272.08349609,1068124.25500488,2818396.25,731760.625,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163011,163,11,1,3,3,2,579.179016113281,8,4.98500001430511,4.18000173568726,1,39,2,1,7,1,1,0,0,1,1,6,3,9,2471123.88989258,4557255.69200897,7028379.5,912414.5625,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,163012,163,12,1,3,3,2,579.179016113281,12,8.79999995231628,6.2782940864563,1,68,2,1,7,0,1,0,0,1,1,6,3,9,2024054.10473633,1356696.99990845,3380751,292589.625,321063.8125,333440.5,0.962881863117218,1.01178658008575
"SEN",2018,164001,164,1,2,3,3,2,520.631408691406,7,4.56000000238419,3.79408812522888,2,27,2,1,7,0,1,0,0,5,3,,,,1982875.89599609,1740022.52844238,3722898.5,552344.625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164002,164,2,2,3,3,2,520.631408691406,5,3.6599999666214,2.84862303733826,1,49,3,1,7,1,1,0,0,1,1,10,3,9,999059.738037109,1124905.01556396,2123964.75,441168.28125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164003,164,3,2,3,3,2,520.631408691406,2,1.75999999046326,1.61214470863342,1,44,3,1,7,1,1,0,0,1,1,5,3,10,523191.815917969,717707.057006836,1240898.875,644367.125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164004,164,4,2,3,3,2,520.631408691406,8,6.4099999666214,4.18000173568726,1,55,2,1,7,0,1,0,0,1,1,6,3,9,1081876.53125,811088.738891602,1892965.25,245742.140625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164005,164,5,2,3,3,2,520.631408691406,7,4.35500001907349,3.638516664505,1,59,2,1,7,1,1,0,0,1,1,4,3,9,1690076.02587891,1365128.66723633,3055204.75,453282.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164006,164,6,2,3,3,2,520.631408691406,17,12.4599999785423,8.08611965179443,1,58,2,1,7,1,1,0,0,1,1,6,3,9,1735984.50158691,1246302.11633301,2982286.5,182191.21875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164007,164,7,2,3,3,2,520.631408691406,4,3.03999996185303,2.44471025466919,2,50,2,1,7,0,1,0,0,1,1,10,3,9,834740.69921875,1798713.18762207,2633454,683742.75,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164008,164,8,2,3,3,2,520.631408691406,7,4.89999997615814,3.638516664505,1,75,2,1,7,0,1,0,1,1,1,6,3,9,1101594.82495117,712080.212158203,1813675,269084.34375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164009,164,9,2,3,3,2,520.631408691406,5,3.6599999666214,3.00836849212646,1,49,3,1,7,1,1,0,0,1,1,10,3,9,1271172.0859375,780179.817321777,2051351.875,426085.875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164010,164,10,2,3,3,2,520.631408691406,4,3.1700000166893,2.44471025466919,1,67,2,1,7,1,1,0,0,1,1,4,3,9,1652392.20385742,359716.615249634,2012108.875,522418.40625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164011,164,11,2,3,3,2,520.631408691406,16,11.9449999332428,8.15743255615234,1,60,2,1,7,0,1,0,0,1,1,4,3,9,4264362.35083008,4138102.55108643,8402465,545398.25,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,164012,164,12,2,3,3,2,520.631408691406,12,7.88499999046326,6.1313362121582,1,79,2,1,7,0,1,0,0,5,3,,,,1584035.49511719,1930490.20861816,3514525.75,304167.28125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,165001,165,1,1,3,3,2,454.258087158203,2,1.4200000166893,1.61214470863342,2,38,5,1,7,1,1,0,0,1,1,6,3,9,450928.891357422,700523.644348145,1151452.5,597919.9375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165002,165,2,1,3,3,2,454.258087158203,8,6.27999997138977,4.33324432373047,2,48,3,1,7,0,1,0,0,1,1,6,3,9,2121252.19824219,2230343.75244141,4351596,564918.1875,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165003,165,3,1,3,3,2,454.258087158203,14,9.97499990463257,6.71692180633545,1,48,3,1,7,1,1,0,0,1,1,5,3,9,3270203.49462891,1374077.06005859,4644280.5,344522.34375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165004,165,4,1,3,3,2,454.258087158203,12,9.40999990701675,6.1313362121582,1,48,2,1,7,0,1,0,0,1,1,6,3,9,1430956.31347656,3196275.49964905,4627232,400467.25,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165005,165,5,1,3,3,2,454.258087158203,17,11.8700000047684,8.08611965179443,1,75,3,1,7,0,1,0,0,5,3,,,,2500394.27685547,2047442.03781128,4547836.5,277832.40625,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165006,165,6,1,3,3,2,454.258087158203,5,3.46499997377396,3.00836849212646,1,50,2,1,7,0,1,0,0,1,1,5,3,3,859435.144287109,702382.381347656,1561817.5,324404.8125,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165007,165,7,1,3,3,2,454.258087158203,7,5.49500000476837,4.25669956207275,1,69,2,1,7,0,1,0,0,1,1,1,3,9,2179274.31396484,1308402.70751953,3487677,517446.1875,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165008,165,8,1,3,3,2,454.258087158203,4,3.18000000715256,2.60710310935974,2,18,2,1,7,0,1,0,0,5,3,,,,1157685.65014648,972282.613037109,2129968.25,553019.125,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165009,165,9,1,3,3,2,454.258087158203,4,2.58999997377396,2.28110885620117,2,30,2,1,7,0,1,0,0,1,1,6,3,9,1005308.703125,988829.609100342,1994138.25,517752.5625,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165010,165,10,1,3,3,2,454.258087158203,9,6.39499998092651,4.71377897262573,1,61,3,1,7,1,1,0,0,1,1,10,3,9,1297228.08862305,1028023.27966309,2325251.25,268320.8125,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165011,165,11,1,3,3,2,454.258087158203,1,1,1,1,40,2,1,7,1,1,0,0,1,1,10,3,9,944806.805664063,709499.216457367,1654306,1718077.875,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,165012,165,12,1,3,3,2,454.258087158203,21,15.3049999475479,10.1980361938477,1,50,2,1,7,0,1,0,0,1,1,5,3,3,3004039.203125,2087275.26953125,5091314.5,251789.5,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,166001,166,1,2,3,3,2,347.087585449219,9,6.83999997377396,5.16597747802734,1,45,2,1,7,1,1,0,0,1,1,6,3,9,1875184.72998047,3809608.97192383,5684793.5,655993,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166002,166,2,2,3,3,2,347.087585449219,9,6.25,5.0157527923584,1,53,2,1,7,1,3,0,0,1,1,10,3,10,3197766.17382813,4384859.97399902,7582626,874992.0625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166003,166,3,2,3,3,2,347.087585449219,16,13.5300000309944,8.86687564849854,1,78,3,1,7,1,1,0,0,1,1,1,3,9,4401180.01428223,6337041.81219482,10738222,697010.625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166004,166,4,2,3,3,2,347.087585449219,24,16.5549998879433,11.0976543426514,2,42,3,1,7,1,1,0,0,1,1,6,3,9,7010900.71582031,8146886.76190186,15157787,655921,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166005,166,5,2,3,3,2,347.087585449219,6,4.20999997854233,3.24624681472778,1,46,2,1,7,1,1,0,0,1,1,10,3,9,2679209.47924805,2035671.20562744,4714880.5,816105.75,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166006,166,6,2,3,3,2,347.087585449219,16,11.6000000238419,8.15743255615234,1,23,1,1,7,1,1,0,0,1,1,6,3,9,4343566.95458984,3053569.47241211,7397136.5,480143.03125,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166007,166,7,2,3,3,2,347.087585449219,17,12.9399999380112,8.65472793579102,1,82,2,1,7,1,1,0,0,5,3,,,,3115268.54760742,4417427.19897461,7532695.5,460180.8125,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166008,166,8,2,3,3,2,347.087585449219,16,12.7899999022484,8.15743255615234,1,85,3,1,7,1,1,0,0,1,1,4,3,9,2366242.23242188,3737998.05413818,6104240.5,396222.0625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166009,166,9,2,3,3,2,347.087585449219,3,2.01499998569489,2.03320145606995,1,43,2,1,7,1,1,0,0,1,1,6,3,9,2233154.729599,659822.324737549,2892977,1001499.5,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166010,166,10,2,3,3,2,347.087585449219,11,7.45999997854233,5.4649920463562,2,84,5,1,7,0,1,0,0,1,1,2,3,9,1758640.48071289,982428.647735596,2741069.25,258794.0625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166011,166,11,2,3,3,2,347.087585449219,6,5.26999998092651,3.71639275550842,1,67,3,1,7,1,1,0,0,5,3,,,,8259449.17822266,9098164.00698853,17357614,3004455.5,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,166012,166,12,2,3,3,2,347.087585449219,5,3.8299999833107,2.84862303733826,2,33,3,1,7,1,1,0,0,1,1,6,3,9,1365607.3972168,1531457.34039307,2897064.75,601748.75,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,167001,167,1,1,3,3,2,529.309387207031,6,4.79000002145767,3.24624681472778,2,37,3,1,7,1,1,0,0,1,1,10,3,9,1350202.57226563,1020068.62649536,2370271.25,410273.8125,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167002,167,2,1,3,3,2,529.309387207031,9,6.96999996900558,4.71377897262573,1,50,2,1,7,1,1,0,0,1,1,6,3,9,2542264.95703125,2850711.39042664,5392976.5,622318.9375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167003,167,3,1,3,3,2,529.309387207031,8,5.14999997615814,4.33324432373047,2,62,5,1,7,0,1,0,0,1,1,6,3,9,1135074.60302734,1264004.50846863,2399079,311445.125,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167004,167,4,1,3,3,2,529.309387207031,1,0.790000021457672,1,1,60,3,1,7,1,1,0,0,1,1,6,3,9,1069334.65808105,1498849.41064453,2568184,2667185,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,167005,167,5,1,3,3,2,529.309387207031,5,3.25,3.00836849212646,2,67,5,1,7,0,1,0,0,5,3,,,,2074427.97509766,612186.939941406,2686615,558036.25,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167006,167,6,1,3,3,2,529.309387207031,1,1,1,1,31,2,1,7,1,1,0,1,1,1,6,3,9,1384442.14758301,497265.812011719,1881708,1954246,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167007,167,7,1,3,3,2,529.309387207031,8,6.13999992609024,4.18000173568726,1,45,3,1,7,0,1,0,0,1,1,11,1,4,2039753.38964844,1937071.66365051,3976825,516265.96875,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167008,167,8,1,3,3,2,529.309387207031,4,3.21000003814697,2.7683789730072,1,64,2,1,7,1,3,1,0,5,3,,,,1691306.35083008,2734884.13562012,4426190.5,1149203.875,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167009,167,9,1,3,3,2,529.309387207031,4,2.7049999833107,2.44471025466919,1,44,2,1,7,1,3,0,0,1,1,5,3,9,892813.373779297,1600230.23248291,2493043.5,647286.9375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167010,167,10,1,3,3,2,529.309387207031,17,13.9399999380112,8.65472793579102,2,52,3,1,7,1,3,0,0,1,1,11,2,3,4287054.68359375,2538264.46850586,6825319,416966.34375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167011,167,11,1,3,3,2,529.309387207031,7,5.08499997854233,4.10314750671387,1,53,3,1,7,1,9,9,0,1,1,9,2,2,3046418.75683594,5742123.08807373,8788542,1303904.5,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,167012,167,12,1,3,3,2,529.309387207031,13,8.84499990940094,6.20486354827881,1,51,3,1,7,1,1,0,0,1,1,10,3,9,2668103.64404297,1405722.86682129,4073826.5,325451.4375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,168001,168,1,2,3,3,2,612.507446289063,5,3.93000000715256,3.16717648506165,1,33,2,1,7,1,1,0,0,1,1,6,3,9,1041306.17675781,820909.815673828,1862216,386800.5,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168002,168,2,2,3,3,2,612.507446289063,4,2.125,2.44471025466919,2,23,3,1,7,0,1,0,0,1,1,10,3,9,1853518.66113281,1287704.91424561,3141223.5,815578.625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168003,168,3,2,3,3,2,612.507446289063,8,5.98500001430511,4.4858865737915,1,31,2,1,7,1,1,0,0,1,1,6,3,10,1432204.72521973,2493259.48657227,3925464.25,509598.375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168004,168,4,2,3,3,2,612.507446289063,7,4.26499998569489,3.79408812522888,2,29,2,1,7,0,1,0,0,5,3,,,,1469669.44238281,1969112.45327759,3438782,510191.9375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168005,168,5,2,3,3,2,612.507446289063,8,5.26499998569489,4.4858865737915,2,29,2,1,7,1,4,1,0,5,3,,,,1889011.60546875,1928728.91052246,3817740.5,495613.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168006,168,6,2,3,3,2,612.507446289063,14,10.2799999117851,6.86241579055786,2,23,2,1,7,1,4,1,0,1,1,6,3,9,1803468.97155762,2096685.95108032,3900155,289321.5625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168007,168,7,2,3,3,2,612.507446289063,5,3.27999997138977,2.84862303733826,1,49,2,1,7,1,1,0,0,1,1,5,3,10,780844.051025391,540558.397964478,1321402.5,274468.25,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168008,168,8,2,3,3,2,612.507446289063,5,3.58999997377396,2.84862303733826,1,34,2,1,7,1,1,0,0,1,1,1,3,9,1756241.85766602,1052676.08233643,2808918,583439.8125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168009,168,9,2,3,3,2,612.507446289063,4,2.96999996900558,2.28110885620117,2,49,2,1,7,0,1,0,0,1,1,10,3,9,767698.537353516,813501.644592285,1581200.125,410538.46875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168010,168,10,2,3,3,2,612.507446289063,5,3.71999996900558,2.84862303733826,1,55,2,1,7,0,1,0,0,1,1,10,3,9,1983659.40039063,1503247.08935547,3486906.5,724264.6875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168011,168,11,2,3,3,2,612.507446289063,11,8.78999996185303,5.91016006469727,2,66,2,1,7,0,1,0,0,5,3,,,,2429949.86279297,2530748.24869537,4960698,468357.0625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,168012,168,12,2,3,3,2,612.507446289063,7,5.16999989748001,3.79408812522888,2,49,3,1,7,1,1,0,0,1,1,4,3,9,1822626.71240234,1074946.86764526,2897573.5,429896,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,169001,169,1,1,3,3,2,511.871276855469,8,5.52499997615814,4.18000173568726,1,71,2,1,7,1,1,0,0,5,3,,,,2823250.39819336,1666215.51057053,4489466,582816.3125,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,169002,169,2,1,3,3,2,511.871276855469,10,6.81500005722046,5.24090766906738,1,53,3,1,7,1,9,10,0,1,1,9,3,1,2148153.40673828,5419888.96382141,7568042.5,785978.3125,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,169003,169,3,1,3,3,2,511.871276855469,14,10.289999961853,7.1523871421814,2,48,3,1,7,0,1,0,0,1,1,6,3,9,2973271.91210938,2647748.14550781,5621020,416978.90625,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,169004,169,4,1,3,3,2,511.871276855469,5,3.27999997138977,2.84862303733826,2,50,5,1,7,0,1,0,1,5,3,,,,878143.378662109,663623.742034912,1541767.125,320240.15625,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,169005,169,5,1,3,3,2,511.871276855469,6,4.25,3.56045484542847,1,32,2,1,7,0,1,0,0,1,1,4,3,10,1071360.78771973,1226935.71328735,2298296.5,397815.59375,321063.8125,333440.5,0.962881863117218,1.00795042514801
