"vague","grappe","menage","s11q00","s11q01","s11q02","s11q03__1","s11q03__2","s11q03__3","s11q04","s11q05","s11q06","s11q07","s11q08","s11q09a","s11q09b__0","s11q09b__1","s11q09b__2","s11q09b__3","s11q09b__4","s11q09b__5","s11q09b__6","s11q09b__7","s11q09b__8","s11q09b__9","s11q09b__10","s11q09b__11","s11q09b__12","s11q09b__13","s11q09b__14","s11q09b__15","s11q10","s11q11","s11q12","s11q13","s11q14","s11q15","s11q16","s11q17","s11q18","s11q19","s11q20","s11q21","s11q22","s11q23","s11q24a","s11q24b","s11q25","s11q26","s11q27a","s11q27b","s11q28","s11q29a","s11q29b_heure","s11q29b_minute","s11q30","s11q31a","s11q31b_heure","s11q31b_minutes","s11q32","s11q33__1","s11q33__2","s11q33__3","s11q33__4","s11q33__5","s11q33__6","s11q33__7","s11q34","s11q35","s11q36","s11q37a","s11q37b","s11q38","s11q39","s11q40","s11q41","s11q42","s11q43","s11q44","s11q45a","s11q45b","s11q46","s11q47","s11q48a","s11q48b","s11q49","s11q50","s11q51","s11q52a","s11q52b","s11q53__1","s11q53__2","s11q53__3","s11q53__4","s11q53__5","s11q53__6","s11q53__7","s11q53__8","s11q54","s11q55","s11q56","s11q57","s11q58","s11q59","s11q60","s11q61"
1,154,2,1,3,3,0,0,0,5,50000,1,6,63250,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,3500,3,1,1000,16,14,1,1,0,1,1,1,0,1,2,,,,,,,,1,2,1,23000,3,1,1,1,1,2,2,,,,2,,,,,1,2,2000,2,0,0,1,2,0,0,0,0,2,3,2,,2,1,3,
1,169,11,1,3,2,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,2,0,2,1,3750,16,2,1,1,0,1,1,1,0,1,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,9,2,,4,3,4,
2,464,7,1,2,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,3,3,1,,1500,3,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,3,2,,4,2,3,3
2,371,9,1,2,7,1,0,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,,35000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,100000,3,1,2,,,,2,,,,1,,19500,2,5,1,,12000,3,0,0,2,1,0,0,0,0,2,1,2,,1,1,2,2
1,572,11,1,3,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,2,2,2,,,,2,,6,6,100,10,0,20,100,10,0,20,1,0,1,1,0,0,0,0,4,,,,,7,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,3,1
1,449,8,1,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,2,,2,7,4,3,2,,,,2,,6,6,50,2,0,10,50,2,0,10,3,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,7,2,4,
1,281,12,6,2,4,0,0,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,2,2500,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,10000,3,1,1,2,3,4,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,5,6,2,,2,4,4,1
1,1,3,1,1,3,0,0,0,5,183352,1,1,183352,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,3004,3,2,,14,14,95,2,0,5,95,2,0,5,2,,,,,,,,1,3,1,101250,3,1,2,,,,2,,,,1,3,25000,2,2,1,3,20000,2,0,0,0,1,0,0,0,0,2,1,2,,1,5,2,
2,577,7,1,3,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,2,2,,,,2,,8,6,20,5,1,50,20,7,1,50,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,2,,5,2,4,2
2,579,9,1,3,8,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,2200000,2,,2,1,3,2,2,,,,2,,6,6,40,8,0,45,40,8,1,30,1,0,0,1,0,0,0,0,1,,2,5000,2,2,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,9,2,,5,2,4,2
2,170,8,1,3,6,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,,,1,2280,14,14,0,,,,0,,,,2,,,,,,,,1,3,1,20000,3,1,1,3,2,1,2,,,,2,,,,,1,3,2000,2,0,0,2,1,0,0,0,0,2,4,2,,2,1,4,2
1,487,7,1,3,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,,,,2,,3,3,2,1,0,1,2,1,0,2,2,,,,,,,,1,2,2,5000,2,1,1,3,2,3,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,10,,,,,4,
1,313,11,2,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,2,4000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,5,4,2,,2,1,4,
2,248,8,1,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,4,3,2,,,,1,6000,4,4,150,5,2,35,150,5,3,25,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,4,
1,99,5,1,3,10,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,2,,,,2,,6,6,45,2,0,35,45,2,0,35,1,0,1,1,0,0,0,0,1,3,1,10000,3,1,1,1,1,2,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,8,2,,4,5,4,2
1,97,5,1,3,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,1,1,3,2,2,,,,2,,8,6,100,5,0,10,100,5,0,10,1,0,1,1,0,0,0,0,1,3,1,8000,3,1,1,1,1,5,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,4,2,,2,4,4,2
2,111,10,1,3,6,0,0,0,5,50000,1,1,70000,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,2,,,,2,,5,5,0,,,,0,,,,1,0,1,0,0,0,0,0,1,2,2,20000,2,1,1,2,1,5,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,3,9,2,,4,2,3,1
1,303,3,2,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,2,12000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,8000,3,1,1,2,1,1,2,,,,2,,,,,1,3,3000,2,0,1,2,0,0,0,0,0,2,3,2,,2,1,1,
1,499,7,1,3,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,500000,2,,2,4,4,3,1,2,5500,3,2,,1,1,0,,,,0,,,,1,0,0,1,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,1,9,1,4,4,2,4,2
2,205,8,1,2,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,,2,,2,1,1,2,1,,22000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,40000,3,1,2,,,,2,,,,2,,,,,1,,5000,2,0,0,2,1,0,0,0,0,1,3,2,,1,1,2,1
1,118,11,1,1,2,0,0,0,5,35000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,,,,1,7500,3,3,3,3,0,3,3,3,0,3,2,,,,,,,,1,3,1,2800,3,1,1,4,2,1,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,1,1,2,,2,1,1,1
2,76,7,1,2,4,0,0,0,1,,,,,1,2,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,,5000,3,2,,3,3,0,,,,0,,,,2,,,,,,,,1,,1,20000,3,1,2,,,,2,,,,2,,,,,1,,3000,2,0,0,2,1,0,0,0,0,5,4,2,,2,1,4,2
2,279,8,1,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,2,1,1,1,,28600,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,58000,3,1,1,3,3,1,2,,,,2,,,,,1,,3000,2,0,0,1,2,0,0,0,0,2,3,2,,2,1,2,2
2,130,5,1,4,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,5,3,3,1,,2250,2,2,,8,8,500,20,1,0,500,5,1,20,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,2,0,0,0,0,0,1,0,6,11,,,,,4,
2,560,7,6,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,1,3000,10,10,100,10,1,0,100,10,1,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,1,3,4,2,3,2
2,288,4,1,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,,3000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,8030,3,1,1,3,2,2,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,8,2,,4,4,4,
1,593,10,1,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,100000,2,,2,7,3,2,2,,,,2,,5,5,5,1,0,1,5,1,0,1,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,6,9,2,,5,2,4,2
2,219,9,21,2,17,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,2,1,2,1,,3200,2,2,,2,1,0,,,,0,,,,2,,,,,,,,1,,1,51000,3,2,,,,,2,,,,1,,35000,2,2,2,,,,0,1,0,0,0,0,0,0,1,9,2,,4,4,3,3
1,559,7,17,5,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,1,7,4,3,2,,,,2,,10,10,70,3,0,15,70,3,0,15,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6
2,409,7,1,3,6,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,3,2,2,,,,2,,6,8,400,6,5,0,400,5,1,0,1,0,1,0,0,0,1,0,1,,1,7500,3,1,1,1,1,1,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,2,5,12,2,,7,5,4,7
1,37,10,1,3,1,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,4000000,2,,2,1,3,2,2,,,,1,1500,3,3,11,2,0,4,11,2,0,4,2,,,,,,,,2,3,1,2500,3,1,1,2,1,4,2,,,,2,,,,,1,3,2000,2,0,0,1,2,0,0,0,0,5,4,1,1,2,5,4,
1,197,9,1,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,2,2,2,,,,1,1000,3,3,50,3,0,3,50,50,0,3,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,8,1,1,4,4,4,1
1,343,4,1,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,1,1,3,3,1,2,35000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,27000,3,1,2,,,,2,,,,2,,,,,1,3,3000,2,0,0,0,1,0,0,0,0,2,3,2,,4,1,4,2
1,189,4,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,2,5,3,2,,,,2,,6,6,60,30,0,10,60,30,0,10,3,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,3,2,,4,4,3,
1,317,10,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,2,1,3,2,1,2,15200,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,3,4,2,,2,2,4,2
1,189,3,1,3,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,2,3,3,2,,,,1,3500,4,4,20,5,0,5,20,20,5,5,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,3,2,,4,4,3,
2,570,10,7,3,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1000000,2,,2,1,3,2,2,,,,2,,5,5,0,,,,0,,,,1,0,1,1,0,0,0,0,1,,1,4000,3,1,1,3,3,1,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,3,9,2,,5,2,4,2
1,112,1,2,3,3,0,0,1,5,25000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,,,,1,7500,3,3,5,1,0,1,5,1,0,1,2,,,,,,,,1,3,1,36000,3,1,1,3,2,3,2,,,,2,,,,,1,3,10000,2,0,0,1,2,0,0,0,0,2,4,1,2,4,1,4,2
2,314,7,1,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,1,3,3,2,,,,1,2000,4,4,20,10,0,20,20,10,0,40,2,,,,,,,,1,,5,5000,2,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,6,4,1,3,4,2,4,2
2,417,7,1,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,3,2,1,,5000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,2,2000,2,1,1,1,1,1,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,4,2,,4,4,4,
2,534,8,1,3,1,0,0,0,5,15000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,700,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,2,1,1500,3,1,1,1,1,2,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,6,1,5,2,1,4,
2,18,9,1,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,1,1,1,,8500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,45000,3,1,2,,,,2,,,,2,,,,,1,,3000,2,0,0,0,1,0,0,0,0,2,4,1,2,1,5,2,4
2,207,8,1,3,3,0,0,0,5,75000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,7000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,8500,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,2,4,1,1,2,1,5,
2,288,5,1,3,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,200000,2,,2,2,3,2,1,,2400,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,9,2,,7,5,4,6
2,164,6,2,3,4,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,2,,,,1,1050,14,14,0,,,,0,,,,2,,,,,,,,1,,2,5000,2,1,1,3,1,2,2,,,,2,,,,,1,,2000,2,0,2,1,0,0,0,0,0,5,3,2,,2,1,4,2
1,137,1,1,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,3,1,2,2500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,11,,,,,4,
1,315,4,4,3,6,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,31000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,43600,3,1,2,,,,2,,,,2,,,,,1,3,3000,2,0,0,2,1,0,0,0,0,2,3,2,,2,1,3,
2,450,7,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,1,7,4,3,2,,,,2,,6,6,50,3,0,15,50,3,0,15,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,4,1
1,152,4,2,3,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,2,5700,3,1,6000,16,1,1,1,0,1,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,5,4,2,,2,1,4,2
2,579,10,1,3,12,0,0,0,1,,,,,1,1,11,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,2000000,2,,2,4,3,3,2,,,,2,,6,6,40,2,0,10,40,2,0,10,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,2,1,0,0,0,0,0,0,3,9,2,,5,2,4,2
1,593,3,2,3,8,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,4,3,2,2,,,,2,,5,5,1,1,0,2,1,1,0,2,1,0,1,1,0,0,0,0,2,3,5,5000,3,1,2,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,3,8,1,1,4,4,5,3
1,381,10,1,3,6,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,4500,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,6,2,,4,4,4,2
1,257,5,4,3,8,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,2,20000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,58000,3,1,1,3,2,3,2,,,,2,,,,,2,,,,0,1,0,2,0,0,0,0,2,2,2,,2,1,4,
2,506,8,2,5,5,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,1,3000,4,4,10,2,0,4,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,5
2,119,11,1,3,5,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,1,1,,5000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,19500,3,2,,,,,2,,,,2,,,,,1,,3000,2,0,0,1,2,0,0,0,0,5,4,2,,4,1,4,4
2,183,7,2,3,8,0,0,0,1,,,,,1,14,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,1,,15200,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,2,0,0,0,0,1,0,5,3,2,,3,2,4,3
1,305,11,1,3,8,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,19000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,9000,3,1,1,4,1,1,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,3,4,2,,2,1,4,1
1,552,10,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,4,3,2,,,,2,,4,4,100,5,0,3,100,5,0,3,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,8,2,,4,2,3,2
2,56,9,1,3,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,1,3,,,,,2,,1,1,3,1,1,,2000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,20200,3,1,1,4,3,2,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,4,2,,3,1,5,2
1,404,1,1,3,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,2,3,2,1,2,3300,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,14000,3,1,2,,,,2,,,,2,,,,,1,3,3000,2,0,0,1,0,0,0,0,0,2,5,1,1,2,2,4,
1,438,8,1,3,6,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,2,2700,3,2,,1,1,30,1,0,30,30,1,0,25,2,,,,,,,,3,,,8750,,2,,,,,2,,,,2,,,,,2,,,,2,1,0,0,0,0,0,0,1,4,2,,2,1,4,3
2,500,7,1,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,4,3,2,,,,1,6000,4,4,200,5,0,5,200,5,0,5,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4
2,158,7,2,2,5,0,0,1,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,1,1,1,,0,,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,35000,3,1,1,1,2,2,2,,,,2,,,,,1,,2500,2,0,0,1,2,0,0,0,0,5,4,2,,2,1,4,2
1,108,7,1,3,4,0,0,0,5,25000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,,,,1,2600,3,3,10,2,0,2,10,2,0,2,2,,,,,,,,1,2,1,5000,3,1,1,3,1,1,2,,,,2,,,,,1,2,3000,2,0,0,2,1,0,0,0,0,5,2,2,,2,1,5,
2,153,8,2,3,3,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,1,,,1,1500,16,16,0,,,,0,,,,1,0,1,0,0,0,0,0,1,1,1,,,1,1,1,1,3,2,,,,2,,,,,1,1,,,0,0,1,2,0,0,0,0,2,4,2,,2,1,3,
1,520,6,1,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,8,4,3,2,,,,2,,10,10,1000,10,0,10,1000,10,0,10,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,6
1,297,2,2,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,2,,,,2,,3,3,3,2,0,2,3,2,0,2,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,3,4,2,,2,1,4,
2,399,10,2,2,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,2,2,1,1,1,,7500,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,7350,3,1,2,,,,2,,,,2,,,,,1,,5000,2,2,0,1,0,0,0,0,0,1,2,2,,3,5,3,1
2,124,8,2,3,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,2,,,,2,,6,6,100,10,0,2,100,10,0,2,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,2,,4,4,4,
2,30,9,1,3,3,0,0,0,5,80000,1,1,80000,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,3000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,2,10000,2,2,,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,2,1,1,1,5,2,
1,281,10,5,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,2,2500,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,0,2,1,0,0,0,0,0,1,6,2,,1,2,4,2
2,240,9,2,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,6,6,90,3,0,20,90,3,0,20,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,11,,,,,4,6
1,169,4,2,3,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,2,0,2,1,875,16,14,1,1,0,1,1,1,0,1,2,,,,,,,,2,2,5,3000,3,1,2,,,,2,,,,2,,,,,2,,,,0,2,1,0,0,0,0,0,2,3,1,1,2,1,4,3
1,112,10,2,3,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,3000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,15000,3,1,1,2,2,2,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,2,2,1,2,2,1,1,1
1,139,11,2,3,2,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,1,1,1,3,1,2,3000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,7500,3,1,2,,,,2,,,,2,,,,,1,3,2000,2,0,1,2,0,0,0,0,0,5,1,1,2,2,1,4,1
1,133,9,1,3,5,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,1,2,1,2,7500,3,1,2400,16,16,2,3,0,2,2,3,0,3,2,,,,,,,,1,3,1,14000,3,1,1,3,2,1,2,,,,2,,,,,1,3,2000,2,0,0,0,1,0,0,0,0,5,5,2,,2,1,4,
1,586,12,1,3,6,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,4,3,3,2,,,,2,,6,6,60,4,0,15,60,4,0,15,1,0,1,1,0,0,1,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,8,2,,4,5,4,2
