"vague","grappe","menage","s01q00a","s07aq01","s07aq02","s07aq03","s07aq04","s07aq05","s07aq06","s07aq07","s07aq08","s07aq09","s07aq10","s07aq11","s07aq12","s07aq13","s07aq14","s07aq15","s07aq16","s07aq17","s07aq18","s07aq19","s07aq20","s07aq21"
1,358,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,1,4,,,2,,500,4,,,4,,,2,,350,4,,,4,,
1,358,12,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,12,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,9,4,,,2,,2500,4,,,4,,,4,,,1,400,,4,,
1,21,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,11,8,1,1800,,2,,3000,4,,,4,,,2,,300,4,,,4,,
1,21,11,7,2,,1400,2,,2500,4,,,4,,,1,150,,4,,,4,,
1,21,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,204,8,3,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
1,204,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,204,8,6,1,2000,,1,4500,,1,3500,,4,,,4,,,4,,,4,,
1,204,8,2,4,,,4,,,4,,,1,6000,,4,,,4,,,4,,
1,204,8,7,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
1,204,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,204,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,539,6,1,1,1800,,4,,,4,,,4,,,4,,,4,,,4,,
1,539,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,156,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,156,8,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,156,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,156,8,3,2,,3500,4,,,4,,,4,,,4,,,2,,700,4,,
2,156,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,156,8,5,1,350,,4,,,4,,,1,175,,4,,,4,,,4,,
1,508,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,12,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,162,9,4,4,,,2,,4200,4,,,4,,,4,,,4,,,4,,
2,162,9,2,4,,,2,,4200,4,,,4,,,4,,,4,,,4,,
2,162,9,1,4,,,2,,1800,1,2000,,4,,,4,,,4,,,4,,
2,162,9,3,4,,,2,,4200,4,,,4,,,4,,,4,,,4,,
2,26,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,9,4,,,1,500,,4,,,4,,,4,,,4,,,4,,
1,213,2,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,2,7,4,,,1,500,,4,,,4,,,4,,,4,,,4,,
1,301,12,2,1,1775,,4,,,4,,,4,,,4,,,1,800,,4,,
1,301,12,7,1,1050,,4,,,4,,,1,700,,4,,,4,,,4,,
1,301,12,8,1,1225,,4,,,4,,,1,900,,4,,,4,,,4,,
1,301,12,5,1,1500,,4,,,4,,,1,700,,4,,,4,,,4,,
1,301,12,6,1,1200,,4,,,4,,,1,700,,4,,,4,,,4,,
1,301,12,3,1,1050,,4,,,4,,,1,500,,4,,,1,600,,4,,
1,301,12,4,1,1050,,4,,,4,,,1,700,,4,,,4,,,4,,
1,301,12,9,1,1100,,4,,,4,,,1,700,,4,,,1,250,,4,,
2,494,6,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,6,10,,,,,,,,,,,,,,,,,,,,,
1,285,7,1,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,7,4,1,50,,4,,,4,,,1,350,,4,,,4,,,4,,
1,285,7,7,1,3750,,1,4000,,1,3500,,1,7000,,4,,,1,1750,,4,,
1,285,7,8,1,50,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,7,2,4,,,4,,,4,,,2,,100,4,,,4,,,4,,
1,285,7,10,2,,150,4,,,4,,,4,,,4,,,4,,,4,,
1,285,7,6,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
1,285,7,9,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
1,285,7,5,1,50,,4,,,4,,,1,350,,4,,,4,,,4,,
1,285,7,11,2,,100,4,,,4,,,4,,,4,,,1,125,,4,,
1,285,7,3,1,50,,4,,,4,,,1,350,,4,,,4,,,4,,
2,102,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,102,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,102,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,102,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,102,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,420,9,6,1,700,,1,1500,,1,700,,4,,,1,250,,4,,,4,,
2,420,9,3,4,,,4,,,4,,,2,,700,4,,,2,,700,4,,
2,420,9,7,1,1400,,1,2520,,1,700,,4,,,1,300,,4,,,4,,
2,420,9,1,1,1400,,1,2520,,1,750,,4,,,1,350,,4,,,4,,
2,420,9,2,2,,1400,2,,3500,2,,3500,4,,,2,,700,4,,,4,,
2,420,9,8,1,1400,,1,2520,,1,700,,4,,,1,350,,4,,,4,,
2,420,9,4,1,700,,1,1500,,1,700,,4,,,4,,,4,,,4,,
2,420,9,5,1,700,,1,1500,,1,700,,4,,,4,,,4,,,4,,
2,428,9,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,9,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,12,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,5,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,8,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,9,15,,,,,,,,,,,,,,,,,,,,,
2,428,9,14,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,48,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,48,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,6,4,,,4,,,4,,,4,,,1,150,,4,,,4,,
2,555,7,1,1,300,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,7,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,555,7,2,1,350,,4,,,4,,,4,,,4,,,4,,,4,,
2,555,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,166,8,2,4,,,4,,,4,,,1,900,,1,700,,4,,,4,,
2,229,6,9,1,650,,1,800,,4,,,1,250,,4,,,1,300,,4,,
2,229,6,10,1,600,,4,,,4,,,1,100,,3,200,150,1,400,,4,,
2,229,6,3,4,,,4,,,4,,,2,,200,4,,,4,,,4,,
2,229,6,6,4,,,1,1000,,4,,,4,,,2,,200,4,,,4,,
2,229,6,2,4,,,4,,,4,,,1,450,,4,,,4,,,4,,
2,229,6,1,1,1400,,4,,,4,,,1,350,,1,200,,1,500,,4,,
2,229,6,5,4,,,4,,,4,,,1,250,,4,,,2,,150,4,,
2,229,6,7,4,,,4,,,4,,,2,,200,4,,,4,,,4,,
2,229,6,4,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
2,229,6,8,4,,,4,,,4,,,2,,150,4,,,4,,,4,,
1,309,7,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,23,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,309,7,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,23,4,,,4,,,2,,500,4,,,2,,150,4,,,4,,
1,213,3,25,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,32,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,30,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,24,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,26,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,31,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,28,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,33,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,27,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,213,3,29,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,12,1,4,,,2,,4000,4,,,4,,,1,350,,4,,,4,,
1,222,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,6,4,,,3,1000,1000,3,500,500,4,,,4,,,1,200,,4,,
1,429,2,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,2,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,325,9,1,4,,,4,,,1,300,,1,100,,4,,,4,,,4,,
1,325,9,2,4,,,4,,,4,,,1,150,,4,,,1,100,,4,,
1,325,9,4,4,,,4,,,4,,,4,,,1,1750,,1,1750,,4,,
1,325,9,3,4,,,4,,,4,,,1,200,,4,,,1,150,,4,,
2,300,7,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,7,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,7,3,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
2,300,7,4,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
2,300,7,7,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
2,300,7,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,7,2,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
2,300,7,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,6,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,3,5,1,200,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,1,2,,350,2,,2000,2,,2000,4,,,2,,350,4,,,4,,
1,432,2,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,2,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,7,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,9,,,,,,,,,,,,,,,,,,,,,
2,172,5,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,5,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,8,1,1,3500,,4,,,1,7000,,4,,,4,,,4,,,4,,
2,464,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,6,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,485,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,448,7,3,2,,300,2,,400,2,,100,4,,,4,,,4,,,4,,
2,448,7,4,3,500,200,4,,,4,,,4,,,4,,,4,,,4,,
2,448,7,2,2,,300,2,,300,4,,,4,,,4,,,4,,,4,,
2,448,7,1,4,,,3,300,200,2,,200,2,,150,4,,,4,,,4,,
2,448,7,7,4,,,2,,300,2,,300,1,250,,2,,100,4,,,4,,
2,448,7,5,3,500,100,4,,,2,,100,4,,,4,,,4,,,4,,
2,448,7,9,3,1400,400,2,,2000,2,,1000,1,350,,4,,,4,,,4,,
2,448,7,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,109,9,12,4,,,4,,,4,,,1,1000,,4,,,1,200,,4,,
2,109,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,109,9,14,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
