"vague","grappe","menage","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
1,567,6,1,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
2,422,8,1,4,,,4,,,4,,,4,,,1,500,,4,,,4,,
2,203,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,581,9,2,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
1,459,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,498,10,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,169,12,1,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,268,8,1,1,13300,,4,,,4,,,1,3000,,4,,,4,,,4,,
1,374,10,1,4,,,4,,,1,25000,,1,15000,,4,,,4,,,4,,
1,574,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,238,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,324,11,3,4,,,4,,,1,6000,,4,,,4,,,4,,,4,,
2,132,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,540,8,1,4,,,4,,,1,10500,,4,,,4,,,4,,,4,,
1,55,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,7,1,1,2000,,3,2000,3000,3,3000,4000,4,,,2,,200,1,900,,4,,
1,516,3,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
2,454,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,120,7,5,4,,,4,,,4,,,4,,,4,,,1,1000,,4,,
2,162,10,1,1,1050,,4,,,2,,3000,4,,,4,,,4,,,4,,
1,137,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,465,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,352,12,2,1,1500,,2,,5250,4,,,4,,,4,,,4,,,4,,
2,410,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,26,11,2,4,,,4,,,1,5000,,4,,,4,,,4,,,4,,
2,418,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,112,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,409,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,53,2,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,584,2,1,4,,,4,,,4,,,4,,,1,700,,4,,,4,,
2,238,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,1,1,4,,,4,,,2,,2500,2,,800,2,,900,4,,,4,,
1,235,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,415,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,594,11,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,255,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,167,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,54,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,315,1,18,1,15000,,4,,,4,,,4,,,4,,,4,,,4,,
1,421,2,3,1,4000,,4,,,4,,,4,,,1,700,,1,1200,,4,,
1,591,10,1,2,,4000,2,,5000,2,,3000,4,,,4,,,4,,,4,,
1,317,9,24,4,,,2,,3000,4,,,4,,,4,,,4,,,4,,
2,579,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,48,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,592,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,549,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,400,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,402,9,1,1,1650,,4,,,4,,,1,1050,,4,,,4,,,4,,
1,301,1,3,1,2450,,4,,,4,,,1,2000,,1,650,,4,,,4,,
1,237,10,1,4,,,4,,,4,,,1,1850,,1,350,,1,800,,4,,
2,555,11,1,4,,,2,,3500,2,,3500,4,,,2,,1000,4,,,4,,
2,236,10,1,4,,,4,,,4,,,1,1000,,1,1500,,4,,,4,,
1,470,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,508,8,5,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
1,493,3,2,1,4500,,3,6500,1500,1,2500,,1,1200,,4,,,1,1500,,4,,
2,498,11,2,1,5600,,4,,,4,,,4,,,4,,,4,,,4,,
1,358,5,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,287,2,1,1,2100,,4,,,4,,,1,2800,,4,,,4,,,4,,
2,598,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,427,6,10,1,3600,,4,,,1,2100,,1,5650,,4,,,4,,,4,,
2,476,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,438,7,1,1,2000,,4,,,4,,,1,500,,4,,,4,,,4,,
1,529,11,1,4,,,4,,,4,,,4,,,4,,,1,600,,4,,
1,539,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,444,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,460,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,475,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,471,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,200,8,2,1,3500,,4,,,1,5000,,4,,,4,,,1,3000,,4,,
2,214,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,411,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,403,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,496,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,389,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,206,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,210,9,2,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
2,207,10,1,1,1200,,4,,,1,900,,4,,,4,,,4,,,4,,
1,329,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,392,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,543,11,1,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
1,432,3,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,278,9,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,481,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,126,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,573,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,167,8,1,4,,,2,,3500,4,,,4,,,4,,,4,,,4,,
2,424,8,4,4,,,4,,,4,,,1,3500,,4,,,4,,,4,,
2,232,11,1,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
1,311,4,1,1,5050,,4,,,4,,,4,,,4,,,4,,,4,,
2,517,11,1,1,500,,4,,,4,,,1,150,,4,,,1,300,,4,,
2,294,12,2,4,,,4,,,4,,,4,,,4,,,2,,750,4,,
1,230,7,1,4,,,4,,,1,3000,,1,4000,,4,,,4,,,4,,
1,522,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,568,12,2,1,800,,4,,,1,1300,,4,,,4,,,4,,,4,,
1,169,9,1,1,1400,,2,,1500,4,,,1,500,,4,,,1,700,,4,,
1,281,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,455,5,2,1,4500,,4,,,4,,,4,,,1,2000,,4,,,4,,
1,218,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,412,11,1,4,,,2,,3000,4,,,4,,,4,,,4,,,4,,
1,589,11,5,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
1,402,2,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,441,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,319,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,193,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,312,10,2,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
2,478,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,9,9,1,500,,4,,,4,,,1,200,,4,,,4,,,4,,
1,171,7,2,4,,,4,,,4,,,4,,,1,1000,,4,,,4,,
1,355,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,203,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,296,11,1,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
2,50,12,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,412,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,585,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,288,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,515,8,1,4,,,4,,,1,4375,,4,,,4,,,4,,,4,,
2,588,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,342,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,368,1,1,1,6000,,4,,,4,,,1,2800,,4,,,1,3000,,4,,
1,204,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,506,11,4,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
2,456,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,53,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,286,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,529,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,478,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,10,3,4,,,2,,6000,2,,6000,4,,,4,,,4,,,4,,
2,188,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,287,8,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,32,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,515,9,2,1,2800,,4,,,4,,,1,700,,4,,,1,700,,4,,
2,90,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,191,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,323,4,2,4,,,4,,,4,,,1,1200,,1,2000,,1,2000,,4,,
1,561,2,3,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
1,177,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,307,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,536,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,66,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,220,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,597,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,410,11,2,4,,,2,,3500,4,,,4,,,4,,,4,,,4,,
1,303,10,2,4,,,4,,,4,,,1,2100,,4,,,1,2100,,4,,
1,317,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,48,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,114,1,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,247,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,127,5,1,4,,,4,,,2,,1750,4,,,4,,,4,,,4,,
2,486,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,443,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,595,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,424,9,2,4,,,4,,,4,,,1,1400,,4,,,1,11200,,4,,
1,518,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,554,2,2,1,7000,,4,,,4,,,4,,,4,,,4,,,4,,
2,221,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,28,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,208,5,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,268,9,1,1,5250,,4,,,4,,,1,1400,,4,,,4,,,4,,
2,16,12,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,571,7,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,53,8,1,1,225,,4,,,4,,,4,,,4,,,4,,,4,,
2,96,11,1,1,300,,4,,,4,,,4,,,4,,,4,,,4,,
1,507,10,1,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
1,396,2,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,206,12,1,4,,,4,,,1,5000,,4,,,4,,,4,,,4,,
2,209,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,476,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,372,2,2,1,3850,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,9,2,1,50,,4,,,4,,,1,50,,1,50,,1,350,,4,,
2,304,9,1,4,,,3,9900,1500,4,,,4,,,4,,,4,,,4,,
2,170,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,297,9,1,4,,,4,,,4,,,1,2300,,4,,,4,,,4,,
2,54,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,154,1,2,1,2500,,2,,3500,4,,,2,,2500,4,,,4,,,4,,
2,363,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,272,10,2,1,4900,,4,,,4,,,4,,,4,,,4,,,4,,
2,58,8,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,373,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,380,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,288,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,46,11,2,1,1050,,4,,,1,1000,,4,,,4,,,4,,,4,,
1,233,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,198,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,345,5,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,414,12,1,4,,,4,,,4,,,4,,,4,,,1,1500,,4,,
1,323,7,1,4,,,4,,,4,,,4,,,1,1500,,4,,,4,,
1,313,7,2,4,,,4,,,4,,,4,,,4,,,1,1500,,4,,
2,538,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,110,11,7,4,,,4,,,1,500,,4,,,1,50,,1,1000,,4,,
1,463,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,9,1,4,,,1,6000,,1,1500,,1,700,,4,,,4,,,4,,
1,457,5,1,4,,,4,,,4,,,1,800,,1,350,,4,,,4,,
2,302,10,2,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
2,592,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,263,12,1,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
1,440,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,124,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,513,11,4,4,,,4,,,1,200,,4,,,4,,,4,,,4,,
1,315,7,1,4,,,4,,,4,,,1,1300,,4,,,4,,,4,,
1,228,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,266,11,1,4,,,2,,6000,2,,5000,4,,,4,,,4,,,4,,
1,472,2,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,10,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,372,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,17,2,2,4,,,4,,,4,,,1,12000,,4,,,1,2400,,4,,
1,563,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,589,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,216,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,382,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,342,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,140,11,2,4,,,2,,8000,2,,4000,4,,,4,,,4,,,4,,
2,44,10,1,4,,,4,,,1,1200,,4,,,4,,,4,,,4,,
1,293,1,2,2,,2000,2,,2500,2,,3000,4,,,4,,,4,,,4,,
1,472,5,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,54,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,528,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,49,3,2,4,,,4,,,4,,,4,,,1,2450,,4,,,4,,
1,377,6,1,4,,,4,,,4,,,4,,,2,,200,1,150,,4,,
2,176,11,1,4,,,4,,,1,24000,,4,,,1,1400,,4,,,4,,
1,157,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,2,1,1,5600,,4,,,4,,,4,,,4,,,4,,,4,,
1,65,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,234,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,180,1,2,1,500,,1,1000,,4,,,4,,,1,250,,1,200,,4,,
1,99,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,139,2,2,4,,,2,,10000,2,,15000,4,,,2,,500,2,,6000,4,,
1,567,4,1,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
2,581,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,227,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,540,9,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,18,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,346,10,6,1,3500,,1,3500,,4,,,4,,,4,,,4,,,4,,
2,384,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,515,10,8,1,1125,,4,,,4,,,4,,,4,,,4,,,4,,
1,421,7,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,394,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,57,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,75,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,467,9,1,1,1400,,2,,2000,4,,,4,,,4,,,4,,,4,,
2,482,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,10,1,1,700,,4,,,1,200,,4,,,4,,,4,,,4,,
2,560,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,190,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,536,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,69,11,1,4,,,4,,,1,1000,,4,,,4,,,1,1800,,4,,
1,379,1,2,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
1,106,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,517,12,1,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
2,492,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,228,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,159,12,2,4,,,2,,750,4,,,4,,,4,,,4,,,4,,
2,60,10,1,4,,,4,,,4,,,4,,,4,,,1,2000,,4,,
1,408,10,1,1,2100,,1,3000,,1,3500,,1,2000,,1,600,,4,,,4,,
2,151,11,1,4,,,4,,,2,,3000,4,,,4,,,4,,,4,,
1,285,6,1,4,,,2,,3500,4,,,4,,,4,,,4,,,4,,
1,591,1,11,4,,,4,,,4,,,4,,,1,700,,4,,,4,,
2,504,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,477,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,262,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,104,7,2,4,,,4,,,1,1700,,4,,,4,,,4,,,4,,
2,475,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,557,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,443,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,32,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,480,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,473,9,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,315,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,424,10,8,1,7000,,4,,,4,,,4,,,4,,,1,600,,4,,
2,431,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,179,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,295,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,484,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,87,8,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
2,490,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,106,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,511,9,2,1,3150,,4,,,4,,,4,,,4,,,4,,,4,,
1,77,7,2,4,,,4,,,4,,,1,3000,,4,,,1,1000,,4,,
2,482,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,141,7,1,1,500,,4,,,1,2400,,4,,,4,,,4,,,4,,
2,532,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,228,9,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,579,12,1,4,,,4,,,4,,,4,,,1,700,,4,,,4,,
1,309,12,2,4,,,4,,,4,,,1,700,,4,,,4,,,1,2500,
1,487,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,368,2,2,1,2250,,4,,,4,,,1,1050,,4,,,4,,,4,,
2,502,7,1,1,700,,4,,,4,,,4,,,1,750,,4,,,4,,
1,508,5,10,1,4000,,4,,,4,,,4,,,1,1500,,4,,,4,,
2,258,10,1,4,,,4,,,4,,,4,,,4,,,1,1500,,4,,
1,199,7,1,4,,,4,,,2,,4000,4,,,4,,,4,,,4,,
1,501,3,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,11,1,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
2,498,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,484,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,314,10,2,4,,,4,,,4,,,1,100,,4,,,1,150,,4,,
2,443,10,1,1,150,,4,,,4,,,4,,,4,,,4,,,4,,
1,68,7,1,4,,,4,,,1,200,,4,,,4,,,4,,,4,,
1,554,10,1,2,,1000,4,,,4,,,4,,,4,,,4,,,4,,
1,572,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,221,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,360,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,369,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,355,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,278,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,320,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,512,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,28,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,578,12,7,4,,,2,,2000,4,,,4,,,1,2100,,4,,,4,,
1,552,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,422,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,12,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
1,35,5,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,401,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,367,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,230,8,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,355,9,1,1,2450,,4,,,4,,,4,,,4,,,4,,,4,,
2,373,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,124,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,442,10,1,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
2,456,7,1,2,,2500,4,,,4,,,4,,,4,,,4,,,4,,
1,281,11,1,4,,,2,,24000,2,,12800,4,,,4,,,4,,,4,,
2,90,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,437,12,3,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
1,398,7,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,9,1,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
1,197,5,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,577,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,63,2,3,4,,,4,,,1,1200,,4,,,4,,,4,,,4,,
1,531,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,300,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,172,9,1,1,900,,1,1500,,1,1500,,4,,,4,,,4,,,4,,
2,551,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,567,11,1,1,7000,,4,,,4,,,4,,,4,,,1,2000,,4,,
1,546,12,4,1,2100,,4,,,4,,,1,700,,4,,,4,,,4,,
1,147,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,404,6,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,63,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,364,4,1,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
1,370,7,10,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
2,4,10,1,4,,,1,1000,,1,4200,,4,,,4,,,1,400,,4,,
2,356,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,452,12,1,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
1,374,5,2,1,2225,,4,,,1,4500,,4,,,4,,,4,,,4,,
2,558,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,86,9,1,1,1500,,4,,,1,600,,4,,,4,,,4,,,4,,
1,499,1,1,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
1,321,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,12,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,458,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,354,9,1,1,2975,,4,,,4,,,4,,,4,,,4,,,4,,
2,22,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,277,3,2,4,,,2,,6800,4,,,4,,,4,,,4,,,4,,
1,520,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,430,5,1,4,,,4,,,4,,,1,14700,,1,4200,,1,2100,,4,,
2,500,10,1,1,400,,4,,,4,,,4,,,4,,,4,,,4,,
1,278,6,1,1,450,,4,,,4,,,4,,,4,,,4,,,4,,
2,484,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,359,9,1,4,,,4,,,2,,7000,4,,,4,,,4,,,4,,
2,428,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,426,8,1,1,2000,,4,,,4,,,4,,,4,,,1,1000,,4,,
2,598,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,11,16,1,250,,4,,,4,,,4,,,4,,,4,,,4,,
1,283,2,1,1,800,,2,,1000,4,,,4,,,4,,,4,,,4,,
2,417,8,2,1,5250,,4,,,4,,,4,,,1,5250,,1,1600,,4,,
2,34,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
