"","hh_id","Aussie Group","Omaurci Sa","Alfa Service Limited Sarl","Somaesp Sarl","Rim Fish Meal","Mah El Turk Sarl","Xiangheshun-Mauritanie SA","Lemseafood","Atyfen","Sino-Rim","Africa Proteine","Mauritania Fishmeal Sarl","Continental Seafood Sa","MMOA Peche Farine Et Huile","SFHP Sarl","Ocean Proteine","Atlantic Proteine","Comapeche","Mouhit Al Baraka","Atlantic Peche","Sicop Industrie Sa","SMPC Sarl","Hongdong Intl Fishery Development Farine et Huile","Olvea Atlantic","Cofrima Proteine Sarl","MCF Sarl","SOREC Sa","Fimol Sarl","MTP Fish Sarl","SMVP Sa","MOCV Sarl","Moumena Fishing","Mauritania Business Sarl","Sahara Peche Sarl","Jin Zhuang Fishing","Proteine Seafood Sarl Farine & Huile","Inchiri Entreprenariat Farine & Huile","Not_identified","Not_identified","Sea Production","Barna Senegal","Afric Azote","Senegal Protein","Africa Feed","Omega Pelagic","Omega Fishing","Societe Des Produits Halieutiques (Sph Sarl)","Beal Meal","NDAM (Nouvelles Démarches Avicoles et Maritimes)","Nessim","Golden Lead Import/Export (Atlantic Fishmeal)","JXYG"
"4807","2_22_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.366053071733,585.366053071733,588.366053071733,585.366053071733,585.366053071733,585.366053071733,585.366053071733,585.366053071733,585.366053071733,585.366053071733,603.623412384614,585.366053071733,220.086832458154,49.5771644662753,13.5710678118655,12.5710678118655,46.5416305603426,94.6543289325506,114.796464556282,390.992424049175,94.6543289325506,42.3345237791561,358.607647738325,363.193434175952,376.436074863071
"4808","2_205_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.208152801713,376.208152801713,379.208152801713,376.208152801713,376.208152801713,376.208152801713,376.208152801713,376.208152801713,376.208152801713,376.208152801713,394.465512114594,376.208152801713,8.24264068711929,173.923881554251,227.03657992646,226.208152801713,198.651803615609,212.39696961967,245.468037431536,499.617315730204,212.39696961967,179.752308678998,471.504617357995,473.847763108503,487.090403795622
"4809","1_451_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.269119345814,412.570634535978,451.399061660725,450.570634535978,406.428498912247,356.859956417323,367.8305191658,302.450793488833,356.859956417323,414.156420973605,326.936074863072,314.450793488833,310.865007051206
"4810","1_323_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.404112294607,532.404112294607,535.404112294607,532.404112294607,532.404112294607,532.404112294607,532.404112294607,532.404112294607,532.404112294607,532.404112294607,550.661471607488,532.404112294607,168.539105243401,24.5563491861041,70.698484809835,69.8700576850888,30.7989898732233,52.6274169979695,84.0416305603426,356.338095116624,52.6274169979695,26.7279220613579,323.953318805774,328.539105243401,341.78174593052
"4811","1_177_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.154328932551,293.154328932551,296.154328932551,293.154328932551,293.154328932551,293.154328932551,293.154328932551,293.154328932551,293.154328932551,293.154328932551,311.411688245431,293.154328932551,112.367532368147,260.534054609518,313.646752981727,312.81832585698,282.918830920369,295.149278298668,328.220346110534,546.504617357996,295.149278298668,266.362481734264,533.303607231219,535.646752981726,548.889393668846
"4812","1_470_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.658946290546,500.658946290546,503.658946290546,500.658946290546,500.658946290546,500.658946290546,500.658946290546,500.658946290546,500.658946290546,500.658946290546,518.916305603427,500.658946290546,337.663996924429,410.333044482742,462.274169979696,461.44574285495,425.688383542069,410.730014102412,436.428498912248,560.168614282426,410.730014102412,415.81832585698,584.653895656664,572.168614282426,568.582827844799
"4813","1_89_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.605122421384,333.516810666816,368.002092041054,367.173664916308,322.0609665441,272.291413922399,283.261976670876,77.3553390593273,272.291413922399,333.688383542069,101.840620433566,89.3553390593273,85.7695526217004
"4814","2_475_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.330519165801,541.330519165801,544.330519165801,541.330519165801,541.330519165801,541.330519165801,541.330519165801,541.330519165801,541.330519165801,541.330519165801,559.587878478681,541.330519165801,360.092929112564,422.519335983757,474.460461480712,473.632034355965,437.448268171892,407.761976670876,429.016810666816,536.455410846829,407.761976670876,428.004617357996,560.940692221068,548.455410846829,544.869624409202
"4815","2_365_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.651803615609,405.651803615609,408.651803615609,405.651803615609,405.651803615609,405.651803615609,405.651803615609,405.651803615609,405.651803615609,405.651803615609,423.90916292849,405.651803615609,57.7695526217004,133.40916292849,186.521861300698,185.693434175952,155.79393923934,168.610173055266,201.681240867132,441.504617357996,168.610173055266,139.237590053236,415.048773235279,417.391918985787,430.634559672906
"4816","1_163_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.894444302729,493.894444302729,496.894444302729,493.894444302729,493.894444302729,493.894444302729,493.894444302729,493.894444302729,493.894444302729,493.894444302729,512.15180361561,493.894444302729,157.610173055266,130.840620433566,176.982756057297,176.154328932551,136.740115370178,113.78174593052,140.066017177982,344.977705423414,113.78174593052,133.01219330882,326.80613254816,329.149278298668,342.391918985787
"4817","2_254_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.693434175952,590.693434175952,593.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,608.950793488833,590.693434175952,243.639610306789,147.480230740355,181.965512114594,181.137084989848,136.024386617639,86.254833995939,97.2253967444161,254.693434175952,86.254833995939,147.651803615609,225.865007051206,228.208152801713,241.450793488833
"4818","2_347_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.894444302729,476.894444302729,479.894444302729,476.894444302729,476.894444302729,476.894444302729,476.894444302729,476.894444302729,476.894444302729,476.894444302729,495.15180361561,476.894444302729,142.267027304759,131.698484809835,183.639610306789,182.811183182043,145.639610306789,126.580735803743,156.379725676967,361.977705423414,126.580735803743,137.183766184074,343.80613254816,346.149278298668,359.391918985787
"4819","1_543_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.991990773289,620.49451609023,0,0,615.867099092261,566.298556597336,577.269119345814,501.404112294608,566.298556597336,622.666088965484,525.889393668846,513.404112294608,509.818325856981
"4820","1_161_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.308657865102,498.308657865102,501.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,516.566017177983,498.308657865102,162.024386617639,131.840620433566,177.982756057297,177.154328932551,136.911688245431,113.124891681028,138.237590053236,340.563491861041,113.124891681028,134.01219330882,322.391918985787,324.735064736295,337.977705423414
"4821","1_206_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.208152801713,378.208152801713,381.208152801713,378.208152801713,378.208152801713,378.208152801713,378.208152801713,378.208152801713,378.208152801713,378.208152801713,396.465512114594,378.208152801713,10.0710678118655,175.752308678998,228.865007051206,228.03657992646,200.480230740355,214.225396744416,247.296464556282,501.44574285495,214.225396744416,181.580735803744,473.333044482742,475.676190233249,488.918830920369
"4822","1_165_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.308657865102,498.308657865102,501.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,498.308657865102,516.566017177983,498.308657865102,161.195959492893,129.840620433566,175.982756057297,175.154328932551,134.911688245431,111.124891681028,136.237590053236,341.391918985787,111.124891681028,132.01219330882,322.391918985787,324.735064736295,337.977705423414
"4823","2_482_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.671139599367,560.671139599367,563.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,578.928498912247,560.671139599367,380.705627484772,453.374675043085,505.315800540039,504.487373415293,466.788888605458,437.102597104442,458.357431100382,565.796031280395,437.102597104442,458.859956417323,590.281312654634,577.796031280395,574.210244842768
"4824","1_461_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.715295476651,561.715295476651,564.715295476651,561.715295476651,561.715295476651,561.715295476651,561.715295476651,561.715295476651,561.715295476651,561.715295476651,579.972654789532,561.715295476651,381.649278298668,443.690908859011,495.632034355965,494.803607231219,456.904112294607,427.217820793592,448.472654789532,555.911254969545,427.217820793592,449.176190233249,580.396536343784,567.911254969545,564.325468531918
"4825","1_404_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.04877323528,642.04877323528,645.04877323528,642.04877323528,642.04877323528,642.04877323528,642.04877323528,642.04877323528,642.04877323528,642.04877323528,660.30613254816,642.04877323528,295.823376490863,196.480230740356,229.79393923934,228.965512114594,183.852813742386,134.083261120685,143.39696961967,208.166522241371,134.083261120685,195.480230740356,179.338095116624,181.681240867132,194.923881554251
"4826","2_140_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.793939239341,528.793939239341,531.793939239341,528.793939239341,528.793939239341,528.793939239341,528.793939239341,528.793939239341,528.793939239341,528.793939239341,547.051298552221,528.793939239341,178.426406871193,100.669047558312,144.325901807804,143.497474683058,102.426406871193,67.7695526217005,92.8822509939085,320.847763108503,67.7695526217005,102.840620433566,292.735064736294,295.078210486802,308.320851173921
"4827","1_343_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.764501987817,444.764501987817,447.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,444.764501987817,463.021861300698,444.764501987817,81.9705627484771,94.2964645562816,147.40916292849,146.580735803743,116.681240867132,129.497474683058,162.568542494924,417.190908859011,129.497474683058,100.124891681028,388.362481734264,390.705627484772,403.948268171891
"4828","1_329_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.146752981726,557.146752981726,560.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,575.404112294607,557.146752981726,193.28174593052,45.6421356237309,86.3700576850888,85.5416305603426,44.4705627484771,65.9558441227157,96.5416305603426,369.666522241371,65.9558441227157,45.8137084989848,337.28174593052,341.867532368147,355.110173055267
"4829","2_551_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.778787337693,598.837661840738,637.666088965485,636.837661840738,592.695526217007,543.126983722083,554.09754647056,468.67619023325,543.126983722083,600.423448278365,493.161471607488,480.67619023325,477.090403795623
"4830","2_164_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.980230740356,514.980230740356,517.980230740356,514.980230740356,514.980230740356,514.980230740356,514.980230740356,514.980230740356,514.980230740356,514.980230740356,533.237590053237,514.980230740356,177.039105243401,143.926406871193,190.068542494924,189.240115370178,149.825901807805,126.867532368147,152.323376490863,359.477705423414,126.867532368147,146.097979746447,340.477705423414,342.820851173921,356.063491861041
"4831","1_329_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.146752981726,557.146752981726,560.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,575.404112294607,557.146752981726,193.28174593052,45.6421356237309,86.3700576850888,85.5416305603426,44.4705627484771,65.9558441227157,96.5416305603426,369.666522241371,65.9558441227157,45.8137084989848,337.28174593052,341.867532368147,355.110173055267
"4832","2_560_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.060533268214,0,0,0,0,0,0,0,0,0,0,0,0
"4833","2_280_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.477705423415,669.477705423415,672.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,669.477705423415,687.735064736295,669.477705423415,334.607647738325,247.962986797653,282.448268171891,281.619841047145,236.507142674937,186.737590053236,197.708152801713,206.394444302729,186.737590053236,248.134559672907,230.879725676967,218.394444302729,214.808657865102
"4834","2_375_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.151803615609,422.151803615609,425.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,440.40916292849,422.151803615609,74.2695526217004,151.90916292849,205.021861300698,204.193434175952,174.29393923934,187.110173055266,220.181240867132,460.004617357996,187.110173055266,157.737590053236,433.548773235279,435.891918985787,449.134559672907
"4835","2_188_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.948268171891,403.948268171891,406.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,422.205627484772,403.948268171891,258.066017177983,363.8305191658,415.771644662755,414.943217538009,379.185858225128,367.641702347844,394.85490578344,568.126983722083,367.641702347844,369.315800540039,572.766594028872,575.109739779379,576.541197284456
"4836","2_386_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.592929112564,573.592929112564,576.592929112564,573.592929112564,573.592929112564,573.592929112564,573.592929112564,573.592929112564,573.592929112564,573.592929112564,591.850288425445,573.592929112564,217.183766184074,106.78174593052,140.095454429505,139.267027304759,94.1543289325506,44.3847763108502,55.3553390593273,295.391918985787,44.3847763108502,105.78174593052,266.563491861041,268.906637611548,282.149278298667
"4837","1_597_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.81832585698,395.730014102412,430.215295476651,429.386868351905,384.274169979696,334.504617357996,345.475180106473,192.722871427475,334.504617357996,395.901586977666,217.208152801713,204.722871427475,201.137084989848
"4838","2_334_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.504617357995,495.504617357995,498.504617357995,495.504617357995,495.504617357995,495.504617357995,495.504617357995,495.504617357995,495.504617357995,495.504617357995,513.761976670876,495.504617357995,130.225396744416,42.6274169979695,95.7401153701776,94.9116882454314,67.9411254969542,96.1126983722081,128.355339059327,398.994949366117,96.1126983722081,48.4558441227157,366.610173055267,371.195959492893,384.438600180013
"4839","2_359_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.03657992646,451.03657992646,454.03657992646,451.03657992646,451.03657992646,451.03657992646,451.03657992646,451.03657992646,451.03657992646,451.03657992646,469.293939239341,451.03657992646,167.722871427475,214.367532368147,266.308657865102,265.480230740356,228.308657865102,208.42135623731,234.119841047145,401.291413922399,208.42135623731,219.852813742386,402.416305603427,404.759451353934,409.705627484772
"4840","2_397_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.107647738326,549.107647738326,552.107647738326,549.107647738326,549.107647738326,549.107647738326,549.107647738326,549.107647738326,549.107647738326,549.107647738326,567.365007051206,549.107647738326,196.254833995939,98.3969696196699,137.225396744416,136.39696961967,92.254833995939,52.6274169979695,74.0832611206852,307.634559672906,52.6274169979695,99.9827560572968,278.80613254816,281.149278298668,294.391918985787
"4841","2_409_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.320851173922,631.320851173922,634.320851173922,631.320851173922,631.320851173922,631.320851173922,631.320851173922,631.320851173922,631.320851173922,631.320851173922,649.578210486803,631.320851173922,274.911688245432,164.509667991878,197.823376490863,196.994949366117,151.882250993909,102.112698372208,111.426406871193,242.722871427475,102.112698372208,163.509667991878,213.894444302728,216.237590053236,229.480230740355
"4842","2_64_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.102597104443,559.102597104443,562.102597104443,559.102597104443,559.102597104443,559.102597104443,559.102597104443,559.102597104443,559.102597104443,559.102597104443,577.359956417323,559.102597104443,193.823376490863,28.142135623731,49.2132034355964,48.3847763108502,2.82842712474619,54.698484809835,77.1837661840735,353.379725676967,54.698484809835,25.3847763108502,320.994949366117,325.580735803744,338.823376490863
"4843","1_394_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.43354954613,625.43354954613,628.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,643.690908859011,625.43354954613,262.639610306789,126.982756057297,148.373629022557,147.545201897811,103.225396744416,56.9705627484771,30.9705627484771,247.568542494924,56.9705627484771,124.225396744416,215.183766184074,219.769552621701,233.01219330882
"4844","2_96_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.132034355965,379.722871427475,401.113744392735,400.285317267989,355.965512114594,309.710678118655,283.710678118655,37.2132034355964,309.710678118655,376.965512114594,61.698484809835,49.2132034355964,45.6274169979695
"4845","1_413_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.906637611549,651.906637611549,654.906637611549,651.906637611549,651.906637611549,651.906637611549,651.906637611549,651.906637611549,651.906637611549,651.906637611549,670.16399692443,651.906637611549,305.681240867132,208.350288425444,242.835569799683,242.007142674937,196.894444302729,147.124891681028,158.095454429505,197.923881554251,147.124891681028,208.521861300698,169.095454429505,171.438600180013,184.681240867132
"4846","2_16_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.815800540039,585.815800540039,588.815800540039,585.815800540039,585.815800540039,585.815800540039,585.815800540039,585.815800540039,585.815800540039,585.815800540039,604.07315985292,585.815800540039,220.536579926459,50.0269119345812,7.53553390593274,6.53553390593274,46.9913780286484,95.1040764008565,115.246212024587,391.442171517481,95.1040764008565,42.7842712474619,359.057395206631,363.643181644258,376.885822331377
"4847","2_107_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.031529292577,404.943217538009,439.428498912247,438.600071787501,393.487373415293,343.717820793592,347.722871427475,101.225396744416,343.717820793592,405.114790413263,125.710678118655,113.225396744416,109.639610306789
"4848","2_314_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.161471607488,569.161471607488,572.161471607488,569.161471607488,569.161471607488,569.161471607488,569.161471607488,569.161471607488,569.161471607488,569.161471607488,587.418830920368,569.161471607488,205.296464556282,58.2842712474619,85.5330085889911,84.7045814642449,38.0416305603426,14.0710678118655,43.7279220613579,316.852813742386,14.0710678118655,55.5269119345812,284.468037431535,289.053823869162,302.296464556282
"4849","2_482_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.671139599367,560.671139599367,563.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,560.671139599367,578.928498912247,560.671139599367,380.705627484772,453.374675043085,505.315800540039,504.487373415293,466.788888605458,437.102597104442,458.357431100382,565.796031280395,437.102597104442,458.859956417323,590.281312654634,577.796031280395,574.210244842768
"4850","2_344_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.764501987817,443.764501987817,446.764501987817,443.764501987817,443.764501987817,443.764501987817,443.764501987817,443.764501987817,443.764501987817,443.764501987817,462.021861300698,443.764501987817,80.9705627484771,95.2964645562816,148.40916292849,147.580735803743,117.681240867132,130.497474683058,163.568542494924,418.190908859011,130.497474683058,101.124891681028,389.362481734264,391.705627484772,404.948268171891
"4851","2_388_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.291413922399,599.291413922399,602.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,599.291413922399,617.54877323528,599.291413922399,237.325901807805,106.982756057297,128.959415460184,128.130988335438,83.811183182043,35.7989898732233,21.0710678118655,274.539105243401,35.7989898732233,104.225396744416,242.154328932551,246.740115370178,259.982756057297
"4852","2_375_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.151803615609,422.151803615609,425.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,422.151803615609,440.40916292849,422.151803615609,74.2695526217004,151.90916292849,205.021861300698,204.193434175952,174.29393923934,187.110173055266,220.181240867132,460.004617357996,187.110173055266,157.737590053236,433.548773235279,435.891918985787,449.134559672907
"4853","1_545_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.406204335662,620.908729652603,0,0,616.281312654634,566.71277015971,577.683332908187,501.818325856981,566.71277015971,623.080302527857,526.303607231219,513.818325856981,510.232539419354
"4854","1_43_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.587878478681,564.587878478681,567.587878478681,564.587878478681,564.587878478681,564.587878478681,564.587878478681,564.587878478681,564.587878478681,564.587878478681,582.845237791562,564.587878478681,199.308657865101,28.7989898732233,25.7279220613579,24.8994949366117,26.3137084989848,74.6690475583121,94.811183182043,371.007142674936,74.6690475583121,21.5563491861041,338.622366364086,343.208152801713,356.450793488832
"4855","2_558_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.565583902096,558.452885529888,597.281312654634,596.452885529888,552.310749906157,502.742207411232,513.71277015971,428.291413922399,502.742207411232,560.038671967515,452.776695296638,440.291413922399,436.705627484772
"4856","2_573_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.492424049176,336.404112294608,370.889393668846,370.0609665441,324.948268171892,275.178715550191,286.149278298668,135.78174593052,275.178715550191,336.575685169861,160.267027304759,147.78174593052,144.195959492893
"4857","1_438_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.298556597336,392.771644662755,431.600071787501,430.771644662755,386.629509039024,337.0609665441,348.031529292577,297.622366364087,337.0609665441,394.357431100382,322.107647738325,309.622366364087,306.03657992646
"4858","2_549_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.920922961423,597.423448278365,0,0,592.796031280395,543.227488785471,554.198051533948,521.730014102412,543.227488785471,599.595021153619,546.215295476651,533.730014102412,530.144227664785
"4859","1_257_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.693434175952,591.693434175952,594.693434175952,591.693434175952,591.693434175952,591.693434175952,591.693434175952,591.693434175952,591.693434175952,591.693434175952,609.950793488833,591.693434175952,245.468037431536,149.894444302728,184.379725676967,183.551298552221,138.438600180013,88.6690475583121,99.6396103067892,252.865007051206,88.6690475583121,150.066017177982,224.036579926459,226.379725676967,239.622366364086
"4860","2_562_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.948880916532,0,0,0,0,869.314321243625,880.284883992102,850.728534805998,869.314321243625,0,875.213816180236,862.728534805998,859.142748368371
"4861","2_312_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.81832585698,590.81832585698,593.81832585698,590.81832585698,590.81832585698,590.81832585698,590.81832585698,590.81832585698,590.81832585698,590.81832585698,609.075685169861,590.81832585698,226.953318805774,76.8700576850888,98.2609306503489,97.4325035256027,53.1126983722081,17.7279220613579,21.4852813742386,297.681240867132,17.7279220613579,74.1126983722081,265.296464556282,269.882250993909,283.124891681028
"4862","1_77_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.002092041054,565.002092041054,568.002092041054,565.002092041054,565.002092041054,565.002092041054,565.002092041054,565.002092041054,565.002092041054,565.002092041054,583.259451353935,565.002092041054,199.722871427475,28.6274169979695,32.7634559672906,31.9350288425444,18.7279220613579,66.8406204335659,86.9827560572968,363.17871555019,66.8406204335659,21.9705627484771,330.79393923934,335.379725676967,348.622366364086
"4863","2_371_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.066017177982,404.066017177982,407.066017177982,404.066017177982,404.066017177982,404.066017177982,404.066017177982,404.066017177982,404.066017177982,404.066017177982,422.323376490863,404.066017177982,55.3553390593273,134.994949366117,188.107647738325,187.279220613579,157.379725676967,170.195959492893,203.267027304759,443.918830920369,170.195959492893,140.823376490863,417.462986797653,419.80613254816,433.04877323528
"4864","1_582_8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.764501987818,286.676190233249,321.161471607488,320.333044482742,275.220346110533,225.450793488833,236.42135623731,140.882250993908,225.450793488833,286.847763108503,165.367532368147,152.882250993909,149.296464556282
"4865","1_263_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.279220613579,594.279220613579,597.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,612.53657992646,594.279220613579,248.053823869163,151.308657865101,185.79393923934,184.965512114594,139.852813742386,90.0832611206852,101.053823869162,250.279220613579,90.0832611206852,151.480230740355,221.450793488832,223.79393923934,237.036579926459
